Time (Sec);S1;S2;S3;S4;S5;S6;S7;S8;S13;S15;S16;S18;S19;S20;S21;S22;S9;S10;S11;S14;S17;S12;
1.0033333333333339;19160.0;49.82109119999972;49.82109119999972;49.82109119999972;49.82109119999972;49.82109119999972;49.82109119999972;49.82109119999972;49.82109119999972;49.82109119999972;49.82109119999972;49.82109119999972;49.82109119999972;49.82109119999972;49.82109119999972;49.82109119999972;49.82109119999972;49.82109119999972;49.82109119999972;49.82109119999972;49.82109119999972;49.82109119999972;
1.103333333333334;19160.0;49.82009119999969;49.82009119999969;49.82009119999969;49.82009119999969;49.82009119999969;49.82009119999969;49.82009119999969;49.82009119999969;49.82009119999969;49.82009119999969;49.82009119999969;49.82009119999969;49.82009119999969;49.82009119999969;49.82009119999969;49.82009119999969;49.82009119999969;49.82009119999969;49.82009119999969;49.82009119999969;49.82009119999969;
1.203333333333334;19160.0;49.819091199999654;49.819091199999654;49.819091199999654;49.819091199999654;49.819091199999654;49.819091199999654;49.819091199999654;49.819091199999654;49.819091199999654;49.819091199999654;49.819091199999654;49.819091199999654;49.819091199999654;49.819091199999654;49.819091199999654;49.819091199999654;49.819091199999654;49.819091199999654;49.819091199999654;49.819091199999654;49.819091199999654;
1.3033333333333341;19160.0;49.81809119999962;49.81809119999962;49.81809119999962;49.81809119999962;49.81809119999962;49.81809119999962;49.81809119999962;49.81809119999962;49.81809119999962;49.81809119999962;49.81809119999962;49.81809119999962;49.81809119999962;49.81809119999962;49.81809119999962;49.81809119999962;49.81809119999962;49.81809119999962;49.81809119999962;49.81809119999962;49.81809119999962;
1.4033333333333342;19160.0;49.81709119999959;49.81709119999959;49.81709119999959;49.81709119999959;49.81709119999959;49.81709119999959;49.81709119999959;49.81709119999959;49.81709119999959;49.81709119999959;49.81709119999959;49.81709119999959;49.81709119999959;49.81709119999959;49.81709119999959;49.81709119999959;49.81709119999959;49.81709119999959;49.81709119999959;49.81709119999959;49.81709119999959;
1.5033333333333343;19160.0;49.816091199999555;49.816091199999555;49.816091199999555;49.816091199999555;49.816091199999555;49.816091199999555;49.816091199999555;49.816091199999555;49.816091199999555;49.816091199999555;49.816091199999555;49.816091199999555;49.816091199999555;49.816091199999555;49.816091199999555;49.816091199999555;49.816091199999555;49.816091199999555;49.816091199999555;49.816091199999555;49.816091199999555;
1.6033333333333344;19160.0;49.81509119999952;49.81509119999952;49.81509119999952;49.81509119999952;49.81509119999952;49.81509119999952;49.81509119999952;49.81509119999952;49.81509119999952;49.81509119999952;49.81509119999952;49.81509119999952;49.81509119999952;49.81509119999952;49.81509119999952;49.81509119999952;49.81509119999952;49.81509119999952;49.81509119999952;49.81509119999952;49.81509119999952;
1.7033333333333345;19160.0;49.81409119999949;49.81409119999949;49.81409119999949;49.81409119999949;49.81409119999949;49.81409119999949;49.81409119999949;49.81409119999949;49.81409119999949;49.81409119999949;49.81409119999949;49.81409119999949;49.81409119999949;49.81409119999949;49.81409119999949;49.81409119999949;49.81409119999949;49.81409119999949;49.81409119999949;49.81409119999949;49.81409119999949;
1.8033333333333346;19160.0;49.813091199999455;49.813091199999455;49.813091199999455;49.813091199999455;49.813091199999455;49.813091199999455;49.813091199999455;49.813091199999455;49.813091199999455;49.813091199999455;49.813091199999455;49.813091199999455;49.813091199999455;49.813091199999455;49.813091199999455;49.813091199999455;49.813091199999455;49.813091199999455;49.813091199999455;49.813091199999455;49.813091199999455;
1.9033333333333347;19160.0;49.81209119999942;49.81209119999942;49.81209119999942;49.81209119999942;49.81209119999942;49.81209119999942;49.81209119999942;49.81209119999942;49.81209119999942;49.81209119999942;49.81209119999942;49.81209119999942;49.81209119999942;49.81209119999942;49.81209119999942;49.81209119999942;49.81209119999942;49.81209119999942;49.81209119999942;49.81209119999942;49.81209119999942;
2.0033333333333347;19160.0;49.81109119999939;49.81109119999939;49.81109119999939;49.81109119999939;49.81109119999939;49.81109119999939;49.81109119999939;49.81109119999939;49.81109119999939;49.81109119999939;49.81109119999939;49.81109119999939;49.81109119999939;49.81109119999939;49.81109119999939;49.81109119999939;49.81109119999939;49.81109119999939;49.81109119999939;49.81109119999939;49.81109119999939;
2.1033333333333326;19160.0;49.810091199999356;49.810091199999356;49.810091199999356;49.810091199999356;49.810091199999356;49.810091199999356;49.810091199999356;49.810091199999356;49.810091199999356;49.810091199999356;49.810091199999356;49.810091199999356;49.810091199999356;49.810091199999356;49.810091199999356;49.810091199999356;49.810091199999356;49.810091199999356;49.810091199999356;49.810091199999356;49.810091199999356;
2.2033333333333305;19160.0;49.80909119999932;49.80909119999932;49.80909119999932;49.80909119999932;49.80909119999932;49.80909119999932;49.80909119999932;49.80909119999932;49.80909119999932;49.80909119999932;49.80909119999932;49.80909119999932;49.80909119999932;49.80909119999932;49.80909119999932;49.80909119999932;49.80909119999932;49.80909119999932;49.80909119999932;49.80909119999932;49.80909119999932;
2.3033333333333283;19160.0;49.80809119999929;49.80809119999929;49.80809119999929;49.80809119999929;49.80809119999929;49.80809119999929;49.80809119999929;49.80809119999929;49.80809119999929;49.80809119999929;49.80809119999929;49.80809119999929;49.80809119999929;49.80809119999929;49.80809119999929;49.80809119999929;49.80809119999929;49.80809119999929;49.80809119999929;49.80809119999929;49.80809119999929;
2.403333333333326;19160.0;49.807091199999256;49.807091199999256;49.807091199999256;49.807091199999256;49.807091199999256;49.807091199999256;49.807091199999256;49.807091199999256;49.807091199999256;49.807091199999256;49.807091199999256;49.807091199999256;49.807091199999256;49.807091199999256;49.807091199999256;49.807091199999256;49.807091199999256;49.807091199999256;49.807091199999256;49.807091199999256;49.807091199999256;
2.503333333333324;19160.0;49.80609119999922;49.80609119999922;49.80609119999922;49.80609119999922;49.80609119999922;49.80609119999922;49.80609119999922;49.80609119999922;49.80609119999922;49.80609119999922;49.80609119999922;49.80609119999922;49.80609119999922;49.80609119999922;49.80609119999922;49.80609119999922;49.80609119999922;49.80609119999922;49.80609119999922;49.80609119999922;49.80609119999922;
2.603333333333322;19160.0;49.80509119999919;49.80509119999919;49.80509119999919;49.80509119999919;49.80509119999919;49.80509119999919;49.80509119999919;49.80509119999919;49.80509119999919;49.80509119999919;49.80509119999919;49.80509119999919;49.80509119999919;49.80509119999919;49.80509119999919;49.80509119999919;49.80509119999919;49.80509119999919;49.80509119999919;49.80509119999919;49.80509119999919;
2.70333333333332;19160.0;49.80409119999916;49.80409119999916;49.80409119999916;49.80409119999916;49.80409119999916;49.80409119999916;49.80409119999916;49.80409119999916;49.80409119999916;49.80409119999916;49.80409119999916;49.80409119999916;49.80409119999916;49.80409119999916;49.80409119999916;49.80409119999916;49.80409119999916;49.80409119999916;49.80409119999916;49.80409119999916;49.80409119999916;
2.8033333333333177;19160.0;49.80309119999912;49.80309119999912;49.80309119999912;49.80309119999912;49.80309119999912;49.80309119999912;49.80309119999912;49.80309119999912;49.80309119999912;49.80309119999912;49.80309119999912;49.80309119999912;49.80309119999912;49.80309119999912;49.80309119999912;49.80309119999912;49.80309119999912;49.80309119999912;49.80309119999912;49.80309119999912;49.80309119999912;
2.9033333333333156;19160.0;49.80209119999909;49.80209119999909;49.80209119999909;49.80209119999909;49.80209119999909;49.80209119999909;49.80209119999909;49.80209119999909;49.80209119999909;49.80209119999909;49.80209119999909;49.80209119999909;49.80209119999909;49.80209119999909;49.80209119999909;49.80209119999909;49.80209119999909;49.80209119999909;49.80209119999909;49.80209119999909;49.80209119999909;
3.0033333333333134;19160.0;49.80109119999906;49.80109119999906;49.80109119999906;49.80109119999906;49.80109119999906;49.80109119999906;49.80109119999906;49.80109119999906;49.80109119999906;49.80109119999906;49.80109119999906;49.80109119999906;49.80109119999906;49.80109119999906;49.80109119999906;49.80109119999906;49.80109119999906;49.80109119999906;49.80109119999906;49.80109119999906;49.80109119999906;
3.1033333333333113;19160.0;49.800091199999024;49.800091199999024;49.800091199999024;49.800091199999024;49.800091199999024;49.800091199999024;49.800091199999024;49.800091199999024;49.800091199999024;49.800091199999024;49.800091199999024;49.800091199999024;49.800091199999024;49.800091199999024;49.800091199999024;49.800091199999024;49.800091199999024;49.800091199999024;49.800091199999024;49.800091199999024;49.800091199999024;
3.203333333333309;19160.0;49.79909119999899;49.79909119999899;49.79909119999899;49.79909119999899;49.79909119999899;49.79909119999899;49.79909119999899;49.79909119999899;49.79909119999899;49.79909119999899;49.79909119999899;49.79909119999899;49.79909119999899;49.79909119999899;49.79909119999899;49.79909119999899;49.79909119999899;49.79909119999899;49.79909119999899;49.79909119999899;49.79909119999899;
3.303333333333307;19160.0;49.79809119999896;49.79809119999896;49.79809119999896;49.79809119999896;49.79809119999896;49.79809119999896;49.79809119999896;49.79809119999896;49.79809119999896;49.79809119999896;49.79809119999896;49.79809119999896;49.79809119999896;49.79809119999896;49.79809119999896;49.79809119999896;49.79809119999896;49.79809119999896;49.79809119999896;49.79809119999896;49.79809119999896;
3.403333333333305;19160.0;49.797091199998924;49.797091199998924;49.797091199998924;49.797091199998924;49.797091199998924;49.797091199998924;49.797091199998924;49.797091199998924;49.797091199998924;49.797091199998924;49.797091199998924;49.797091199998924;49.797091199998924;49.797091199998924;49.797091199998924;49.797091199998924;49.797091199998924;49.797091199998924;49.797091199998924;49.797091199998924;49.797091199998924;
3.5033333333333028;19160.0;49.79609119999889;49.79609119999889;49.79609119999889;49.79609119999889;49.79609119999889;49.79609119999889;49.79609119999889;49.79609119999889;49.79609119999889;49.79609119999889;49.79609119999889;49.79609119999889;49.79609119999889;49.79609119999889;49.79609119999889;49.79609119999889;49.79609119999889;49.79609119999889;49.79609119999889;49.79609119999889;49.79609119999889;
3.6033333333333006;19160.0;49.79509119999886;49.79509119999886;49.79509119999886;49.79509119999886;49.79509119999886;49.79509119999886;49.79509119999886;49.79509119999886;49.79509119999886;49.79509119999886;49.79509119999886;49.79509119999886;49.79509119999886;49.79509119999886;49.79509119999886;49.79509119999886;49.79509119999886;49.79509119999886;49.79509119999886;49.79509119999886;49.79509119999886;
3.7033333333332985;19160.0;49.794091199998824;49.794091199998824;49.794091199998824;49.794091199998824;49.794091199998824;49.794091199998824;49.794091199998824;49.794091199998824;49.794091199998824;49.794091199998824;49.794091199998824;49.794091199998824;49.794091199998824;49.794091199998824;49.794091199998824;49.794091199998824;49.794091199998824;49.794091199998824;49.794091199998824;49.794091199998824;49.794091199998824;
3.8033333333332964;19160.0;49.79309119999879;49.79309119999879;49.79309119999879;49.79309119999879;49.79309119999879;49.79309119999879;49.79309119999879;49.79309119999879;49.79309119999879;49.79309119999879;49.79309119999879;49.79309119999879;49.79309119999879;49.79309119999879;49.79309119999879;49.79309119999879;49.79309119999879;49.79309119999879;49.79309119999879;49.79309119999879;49.79309119999879;
3.9033333333332942;19160.0;49.79209119999876;49.79209119999876;49.79209119999876;49.79209119999876;49.79209119999876;49.79209119999876;49.79209119999876;49.79209119999876;49.79209119999876;49.79209119999876;49.79209119999876;49.79209119999876;49.79209119999876;49.79209119999876;49.79209119999876;49.79209119999876;49.79209119999876;49.79209119999876;49.79209119999876;49.79209119999876;49.79209119999876;
4.003333333333292;19160.0;49.791091199998725;49.791091199998725;49.791091199998725;49.791091199998725;49.791091199998725;49.791091199998725;49.791091199998725;49.791091199998725;49.791091199998725;49.791091199998725;49.791091199998725;49.791091199998725;49.791091199998725;49.791091199998725;49.791091199998725;49.791091199998725;49.791091199998725;49.791091199998725;49.791091199998725;49.791091199998725;49.791091199998725;
4.10333333333329;19160.0;49.79009119999869;49.79009119999869;49.79009119999869;49.79009119999869;49.79009119999869;49.79009119999869;49.79009119999869;49.79009119999869;49.79009119999869;49.79009119999869;49.79009119999869;49.79009119999869;49.79009119999869;49.79009119999869;49.79009119999869;49.79009119999869;49.79009119999869;49.79009119999869;49.79009119999869;49.79009119999869;49.79009119999869;
4.203333333333288;19160.0;49.78909119999866;49.78909119999866;49.78909119999866;49.78909119999866;49.78909119999866;49.78909119999866;49.78909119999866;49.78909119999866;49.78909119999866;49.78909119999866;49.78909119999866;49.78909119999866;49.78909119999866;49.78909119999866;49.78909119999866;49.78909119999866;49.78909119999866;49.78909119999866;49.78909119999866;49.78909119999866;49.78909119999866;
4.303333333333286;19160.0;49.788091199998625;49.788091199998625;49.788091199998625;49.788091199998625;49.788091199998625;49.788091199998625;49.788091199998625;49.788091199998625;49.788091199998625;49.788091199998625;49.788091199998625;49.788091199998625;49.788091199998625;49.788091199998625;49.788091199998625;49.788091199998625;49.788091199998625;49.788091199998625;49.788091199998625;49.788091199998625;49.788091199998625;
4.403333333333284;19160.0;49.78709119999859;49.78709119999859;49.78709119999859;49.78709119999859;49.78709119999859;49.78709119999859;49.78709119999859;49.78709119999859;49.78709119999859;49.78709119999859;49.78709119999859;49.78709119999859;49.78709119999859;49.78709119999859;49.78709119999859;49.78709119999859;49.78709119999859;49.78709119999859;49.78709119999859;49.78709119999859;49.78709119999859;
4.5033333333332815;19160.0;49.78609119999856;49.78609119999856;49.78609119999856;49.78609119999856;49.78609119999856;49.78609119999856;49.78609119999856;49.78609119999856;49.78609119999856;49.78609119999856;49.78609119999856;49.78609119999856;49.78609119999856;49.78609119999856;49.78609119999856;49.78609119999856;49.78609119999856;49.78609119999856;49.78609119999856;49.78609119999856;49.78609119999856;
4.603333333333279;19160.0;49.785091199998526;49.785091199998526;49.785091199998526;49.785091199998526;49.785091199998526;49.785091199998526;49.785091199998526;49.785091199998526;49.785091199998526;49.785091199998526;49.785091199998526;49.785091199998526;49.785091199998526;49.785091199998526;49.785091199998526;49.785091199998526;49.785091199998526;49.785091199998526;49.785091199998526;49.785091199998526;49.785091199998526;
4.703333333333277;19160.0;49.78409119999849;49.78409119999849;49.78409119999849;49.78409119999849;49.78409119999849;49.78409119999849;49.78409119999849;49.78409119999849;49.78409119999849;49.78409119999849;49.78409119999849;49.78409119999849;49.78409119999849;49.78409119999849;49.78409119999849;49.78409119999849;49.78409119999849;49.78409119999849;49.78409119999849;49.78409119999849;49.78409119999849;
4.803333333333275;19160.0;49.78309119999846;49.78309119999846;49.78309119999846;49.78309119999846;49.78309119999846;49.78309119999846;49.78309119999846;49.78309119999846;49.78309119999846;49.78309119999846;49.78309119999846;49.78309119999846;49.78309119999846;49.78309119999846;49.78309119999846;49.78309119999846;49.78309119999846;49.78309119999846;49.78309119999846;49.78309119999846;49.78309119999846;
4.903333333333273;19160.0;49.782091199998426;49.782091199998426;49.782091199998426;49.782091199998426;49.782091199998426;49.782091199998426;49.782091199998426;49.782091199998426;49.782091199998426;49.782091199998426;49.782091199998426;49.782091199998426;49.782091199998426;49.782091199998426;49.782091199998426;49.782091199998426;49.782091199998426;49.782091199998426;49.782091199998426;49.782091199998426;49.782091199998426;
5.003333333333271;19160.0;49.78109119999839;49.78109119999839;49.78109119999839;49.78109119999839;49.78109119999839;49.78109119999839;49.78109119999839;49.78109119999839;49.78109119999839;49.78109119999839;49.78109119999839;49.78109119999839;49.78109119999839;49.78109119999839;49.78109119999839;49.78109119999839;49.78109119999839;49.78109119999839;49.78109119999839;49.78109119999839;49.78109119999839;
5.103333333333269;19160.0;49.78009119999836;49.78009119999836;49.78009119999836;49.78009119999836;49.78009119999836;49.78009119999836;49.78009119999836;49.78009119999836;49.78009119999836;49.78009119999836;49.78009119999836;49.78009119999836;49.78009119999836;49.78009119999836;49.78009119999836;49.78009119999836;49.78009119999836;49.78009119999836;49.78009119999836;49.78009119999836;49.78009119999836;
5.2033333333332665;19160.0;49.77909119999833;49.77909119999833;49.77909119999833;49.77909119999833;49.77909119999833;49.77909119999833;49.77909119999833;49.77909119999833;49.77909119999833;49.77909119999833;49.77909119999833;49.77909119999833;49.77909119999833;49.77909119999833;49.77909119999833;49.77909119999833;49.77909119999833;49.77909119999833;49.77909119999833;49.77909119999833;49.77909119999833;
5.303333333333264;19160.0;49.77809119999829;49.77809119999829;49.77809119999829;49.77809119999829;49.77809119999829;49.77809119999829;49.77809119999829;49.77809119999829;49.77809119999829;49.77809119999829;49.77809119999829;49.77809119999829;49.77809119999829;49.77809119999829;49.77809119999829;49.77809119999829;49.77809119999829;49.77809119999829;49.77809119999829;49.77809119999829;49.77809119999829;
5.403333333333262;19160.0;49.77709119999826;49.77709119999826;49.77709119999826;49.77709119999826;49.77709119999826;49.77709119999826;49.77709119999826;49.77709119999826;49.77709119999826;49.77709119999826;49.77709119999826;49.77709119999826;49.77709119999826;49.77709119999826;49.77709119999826;49.77709119999826;49.77709119999826;49.77709119999826;49.77709119999826;49.77709119999826;49.77709119999826;
5.50333333333326;19160.0;49.77609119999823;49.77609119999823;49.77609119999823;49.77609119999823;49.77609119999823;49.77609119999823;49.77609119999823;49.77609119999823;49.77609119999823;49.77609119999823;49.77609119999823;49.77609119999823;49.77609119999823;49.77609119999823;49.77609119999823;49.77609119999823;49.77609119999823;49.77609119999823;49.77609119999823;49.77609119999823;49.77609119999823;
5.603333333333258;19160.0;49.775091199998194;49.775091199998194;49.775091199998194;49.775091199998194;49.775091199998194;49.775091199998194;49.775091199998194;49.775091199998194;49.775091199998194;49.775091199998194;49.775091199998194;49.775091199998194;49.775091199998194;49.775091199998194;49.775091199998194;49.775091199998194;49.775091199998194;49.775091199998194;49.775091199998194;49.775091199998194;49.775091199998194;
5.703333333333256;19160.0;49.77409119999816;49.77409119999816;49.77409119999816;49.77409119999816;49.77409119999816;49.77409119999816;49.77409119999816;49.77409119999816;49.77409119999816;49.77409119999816;49.77409119999816;49.77409119999816;49.77409119999816;49.77409119999816;49.77409119999816;49.77409119999816;49.77409119999816;49.77409119999816;49.77409119999816;49.77409119999816;49.77409119999816;
5.803333333333254;19160.0;49.77309119999813;49.77309119999813;49.77309119999813;49.77309119999813;49.77309119999813;49.77309119999813;49.77309119999813;49.77309119999813;49.77309119999813;49.77309119999813;49.77309119999813;49.77309119999813;49.77309119999813;49.77309119999813;49.77309119999813;49.77309119999813;49.77309119999813;49.77309119999813;49.77309119999813;49.77309119999813;49.77309119999813;
5.903333333333252;19160.0;49.772091199998094;49.772091199998094;49.772091199998094;49.772091199998094;49.772091199998094;49.772091199998094;49.772091199998094;49.772091199998094;49.772091199998094;49.772091199998094;49.772091199998094;49.772091199998094;49.772091199998094;49.772091199998094;49.772091199998094;49.772091199998094;49.772091199998094;49.772091199998094;49.772091199998094;49.772091199998094;49.772091199998094;
5.999999999999999;19160.0;49.771191199998064;49.771191199998064;49.771191199998064;49.771191199998064;49.771191199998064;49.771191199998064;49.771191199998064;49.771191199998064;49.771191199998064;49.771191199998064;49.771191199998064;49.771191199998064;49.771191199998064;49.771191199998064;49.771191199998064;49.771191199998064;49.771191199998064;49.771191199998064;49.771191199998064;49.771191199998064;49.771191199998064;
6.103333333333253;19160.0;49.77009119999803;49.77009119999803;49.77009119999803;49.77009119999803;49.77009119999803;49.77009119999803;49.618539199998004;49.77009119999803;49.77009119999803;49.77009119999803;49.618539199998004;49.77009119999803;49.77009119999803;49.77009119999803;49.77009119999803;49.77009119999803;49.77009119999803;49.77009119999803;49.77009119999803;49.77009119999803;49.77009119999803;
6.203333333333259;19160.0;49.769091199997995;49.769091199997995;49.769091199997995;49.769091199997995;49.769091199997995;49.769091199997995;49.46598719999795;49.769091199997995;49.769091199997995;49.769091199997995;49.46598719999795;49.769091199997995;49.769091199997995;49.769091199997995;49.769091199997995;49.769091199997995;49.769091199997995;49.769091199997995;49.769091199997995;49.769091199997995;49.769091199997995;
6.303333333333266;19160.0;49.76809119999796;49.76809119999796;49.76809119999796;49.76809119999796;49.76809119999796;49.76809119999796;49.31343519999789;49.76809119999796;49.76809119999796;49.76809119999796;49.31343519999789;49.76809119999796;49.76809119999796;49.76809119999796;49.76809119999796;49.76809119999796;49.76809119999796;49.76809119999796;49.76809119999796;49.76809119999796;49.76809119999796;
6.403333333333273;19160.0;49.76709119999793;49.76709119999793;49.76709119999793;49.76709119999793;49.76709119999793;49.76709119999793;49.16088319999783;49.76709119999793;49.76709119999793;49.76709119999793;49.16088319999783;49.76709119999793;49.76709119999793;49.76709119999793;49.76709119999793;49.76709119999793;49.76709119999793;49.76709119999793;49.76709119999793;49.76709119999793;49.76709119999793;
6.50333333333328;19160.0;49.766091199997895;49.766091199997895;49.766091199997895;49.766091199997895;49.766091199997895;49.766091199997895;49.00833119999778;49.766091199997895;49.766091199997895;49.766091199997895;49.00833119999778;49.766091199997895;49.766091199997895;49.766091199997895;49.766091199997895;49.766091199997895;49.766091199997895;49.766091199997895;49.766091199997895;49.766091199997895;49.766091199997895;
6.603333333333286;19160.0;49.76509119999786;49.76509119999786;49.76509119999786;49.76509119999786;49.76509119999786;49.76509119999786;48.85577919999772;49.76509119999786;49.76509119999786;49.76509119999786;48.85577919999772;49.76509119999786;49.76509119999786;49.76509119999786;49.76509119999786;49.76509119999786;49.76509119999786;49.76509119999786;49.76509119999786;49.76509119999786;49.76509119999786;
6.703333333333293;19160.0;49.76409119999783;49.76409119999783;49.76409119999783;49.76409119999783;49.76409119999783;49.76409119999783;48.70322719999766;49.76409119999783;49.76409119999783;49.76409119999783;48.70322719999766;49.76409119999783;49.76409119999783;49.76409119999783;49.76409119999783;49.76409119999783;49.76409119999783;49.76409119999783;49.76409119999783;49.76409119999783;49.76409119999783;
6.8033333333333;19160.0;49.763091199997795;49.763091199997795;49.763091199997795;49.763091199997795;49.763091199997795;49.763091199997795;48.550675199997606;49.763091199997795;49.763091199997795;49.763091199997795;48.550675199997606;49.763091199997795;49.763091199997795;49.763091199997795;49.763091199997795;49.763091199997795;49.763091199997795;49.763091199997795;49.763091199997795;49.763091199997795;49.763091199997795;
6.903333333333307;19160.0;49.76209119999776;49.76209119999776;49.76209119999776;49.76209119999776;49.76209119999776;49.76209119999776;48.39812319999755;49.76209119999776;49.76209119999776;49.76209119999776;48.39812319999755;49.76209119999776;49.76209119999776;49.76209119999776;49.76209119999776;49.76209119999776;49.76209119999776;49.76209119999776;49.76209119999776;49.76209119999776;49.76209119999776;
7.003333333333313;19160.0;49.76109119999773;49.76109119999773;49.76109119999773;49.76109119999773;49.76109119999773;49.76109119999773;48.24557119999749;49.76109119999773;49.76109119999773;49.76109119999773;48.24557119999749;49.76109119999773;49.76109119999773;49.76109119999773;49.76109119999773;49.76109119999773;49.76109119999773;49.76109119999773;49.76109119999773;49.76109119999773;49.76109119999773;
7.10333333333332;19160.0;49.760091199997696;49.760091199997696;49.760091199997696;49.760091199997696;49.760091199997696;49.760091199997696;48.093019199997435;49.760091199997696;49.760091199997696;49.760091199997696;48.093019199997435;49.760091199997696;49.760091199997696;49.760091199997696;49.760091199997696;49.760091199997696;49.760091199997696;49.760091199997696;49.760091199997696;49.760091199997696;49.760091199997696;
7.203333333333327;19160.0;49.75909119999766;49.75909119999766;49.75909119999766;49.75909119999766;49.75909119999766;49.75909119999766;47.94046719999738;49.75909119999766;49.75909119999766;49.75909119999766;47.94046719999738;49.75909119999766;49.75909119999766;49.75909119999766;49.75909119999766;49.75909119999766;49.75909119999766;49.75909119999766;49.75909119999766;49.75909119999766;49.75909119999766;
7.303333333333334;19160.0;49.75809119999763;49.75809119999763;49.75809119999763;49.75809119999763;49.75809119999763;49.75809119999763;47.78791519999732;49.75809119999763;49.75809119999763;49.75809119999763;47.78791519999732;49.75809119999763;49.75809119999763;49.75809119999763;49.75809119999763;49.75809119999763;49.75809119999763;49.75809119999763;49.75809119999763;49.75809119999763;49.75809119999763;
7.40333333333334;19160.0;49.757091199997596;49.757091199997596;49.757091199997596;49.757091199997596;49.757091199997596;49.757091199997596;47.635363199997265;49.757091199997596;49.757091199997596;49.757091199997596;47.635363199997265;49.757091199997596;49.757091199997596;49.757091199997596;49.757091199997596;49.757091199997596;49.757091199997596;49.757091199997596;49.757091199997596;49.757091199997596;49.757091199997596;
7.503333333333347;19160.0;49.75609119999756;49.75609119999756;49.75609119999756;49.75609119999756;49.75609119999756;49.75609119999756;47.48281119999721;49.75609119999756;49.75609119999756;49.75609119999756;47.48281119999721;49.75609119999756;49.75609119999756;49.75609119999756;49.75609119999756;49.75609119999756;49.75609119999756;49.75609119999756;49.75609119999756;49.75609119999756;49.75609119999756;
